Date,open,high,low,close,volume
2009-07-22,5748.81982421875,5756.580078125,5667.64013671875,5670.52001953125,179960400
2009-07-27,5817.1298828125,5878.7900390625,5816.009765625,5839.41015625,158664400
2009-07-28,5839.41015625,5862.7099609375,5768.2001953125,5778.91015625,131154900
2009-07-29,5778.91015625,5783.9599609375,5720.759765625,5778.14013671875,119737800
2009-08-03,5767.93994140625,5820.41015625,5761.91015625,5818.3701171875,119524200
2009-08-04,5818.3701171875,5836.490234375,5768.64990234375,5779.330078125,95902300
2009-08-05,5779.330078125,5791.1201171875,5757.7099609375,5769.990234375,73360800
2009-08-10,5775.72998046875,5889.0498046875,5772.93994140625,5887.18994140625,138835300
2009-08-11,5887.18994140625,5918.8701171875,5854.68994140625,5869.72998046875,127439900
2009-08-12,5869.72998046875,5869.919921875,5810.41015625,5845.68017578125,98227600
2009-08-17,5855.25,5855.25,5709.3798828125,5711.490234375,124898300
2009-08-18,5711.490234375,5761.490234375,5706.580078125,5759.580078125,88685900
2009-08-19,5759.580078125,5759.580078125,5613.56982421875,5623.06005859375,98938400
2009-08-24,5717.509765625,5796.259765625,5717.509765625,5789.77978515625,68578700
2009-08-25,5789.77978515625,5791.02978515625,5745.240234375,5785.2998046875,56289500
2009-08-26,5785.2998046875,5792.89013671875,5742.60986328125,5762.75,69331500
2009-08-31,5699.0,5699.0,5646.60009765625,5660.89990234375,54845800
2009-09-01,5660.89990234375,5671.35986328125,5579.68017578125,5633.7900390625,68355500
2009-09-02,5633.7900390625,5633.7900390625,5530.7900390625,5617.31005859375,58992100
2009-09-07,5667.93994140625,5695.47021484375,5662.009765625,5691.56005859375,55008700
2009-09-08,5691.56005859375,5754.85986328125,5673.39013671875,5754.85986328125,95352000
2009-09-09,5754.85986328125,5755.4599609375,5698.64013671875,5712.9501953125,86555400
2009-09-14,5817.7998046875,5824.43017578125,5769.47998046875,5821.080078125,84814600
2009-09-15,5821.080078125,5862.89990234375,5819.16015625,5856.990234375,103325500
2009-09-16,5856.990234375,5959.02001953125,5856.990234375,5947.77001953125,127555400
